None,"51,562 mi.","$36,497",Good
2018 Lexus GX 460 Base,"54,800 mi.","$29,497",Great
2018 Lexus GX 460 Premium,"38,500 mi.","$32,995",Great
2018 Lexus GX 460 Base,"96,753 mi.","$28,251",Good
2018 Lexus GX 460 GX 460 PREMIUM 4WD,"72,435 mi.","$29,977",Good
2018 Lexus GX 460 Base,"43,638 mi.","$35,784",Good
2018 Lexus GX 460 Base,"53,192 mi.","$33,998",Good
2018 Lexus GX 460 Premium 4WD,"68,328 mi.","$33,995",Good
2018 Lexus GX 460 460,"56,187 mi.","$34,989",Good
2018 Lexus GX 460 Base,"41,042 mi.","$32,446",Great
2018 Lexus GX 460,"61,726 mi.","$35,000",Good
2018 Lexus GX 460 Base,"37,647 mi.","$36,998",Great
2018 Lexus GX 460 460,"53,640 mi.","$33,490",Good
2018 Lexus GX 460 Base,"56,417 mi.","$33,738",Good
2018 Lexus GX 460 GX 460 4WD,"61,228 mi.","$24,000",Great
2019 Lexus GX 460 Luxury,"76,037 mi.","$37,224",Good
2019 Lexus GX 460 Base,"54,734 mi.","$34,916",Good
2019 Lexus GX 460 Premium,"90,163 mi.","$30,080",Great
2019 Lexus GX 460 Luxury,"48,789 mi.","$43,999",Good
2019 Lexus GX 460 Luxury,"50,260 mi.","$42,888",Good
2019 Lexus GX 460 Base,"107,647 mi.","$29,900",Good
2019 Lexus GX 460 Base,"59,755 mi.","$34,695",Good
2019 Lexus GX 460 Base,"77,751 mi.","$36,995",Good
2019 Lexus GX 460 460,"72,301 mi.","$35,678",Good
2019 Lexus GX 460 Base,"52,926 mi.","$37,599",Good
2019 Lexus GX 460 Luxury,"45,187 mi.","$40,678",Fair
2019 Lexus GX 460 Base,"13,422 mi.","$42,998",Good
2019 Lexus GX 460 Luxury,"64,365 mi.","$39,000",Fair
2019 Lexus GX 460 Base,"58,542 mi.","$35,813",Good
2019 Lexus GX 460 460,"95,367 mi.","$32,574",Fair
2019 Lexus GX 460 Base,"51,546 mi.","$33,900",Good
2019 Lexus GX 460 Base,"62,156 mi.","$36,550",Good
2019 Lexus GX 460 Base,"29,050 mi.","$37,998",Fair
2019 Lexus GX 460 Base,"46,472 mi.","$35,745",Good
2019 Lexus GX 460 Luxury,"48,800 mi.","$39,950",Good
2019 Lexus GX 460 Base,"35,827 mi.","$39,989",Good
2019 Lexus GX 460 Premium,"69,711 mi.","$35,900",Good
2019 Lexus GX 460 Base,"26,840 mi.","$40,990",Good
2019 Lexus GX 460 460,"68,989 mi.","$33,999",None
2019 Lexus GX 460 Luxury,"61,113 mi.","$39,991",Good
2019 Lexus GX 460 Base,"67,783 mi.","$34,595",Great
2019 Lexus GX 460 Premium,"30,000 mi.","$43,995",Good
2019 Lexus GX 460 Base,"58,862 mi.","$33,995",Good
2019 Lexus GX 460 Base,"42,938 mi.","$33,499",Good
2019 Lexus GX 460 Base,"80,779 mi.","$34,995",Good
2019 Lexus GX 460 Luxury,"41,084 mi.","$40,977",Good
2019 Lexus GX 460 Luxury,"62,386 mi.","$36,958",Great
2019 Lexus GX 460 Luxury,"112,396 mi.","$28,968",Good
2019 Lexus GX 460 Base,"86,913 mi.","$33,900",Fair
2019 Lexus GX 460 Base,"82,186 mi.","$34,291",Good
2019 Lexus GX 460 Base,"65,433 mi.","$32,997",Good
2019 Lexus GX 460 Base,"59,132 mi.","$45,000",Fair
2019 Lexus GX 460 Base,"105,626 mi.","$28,786",Good
2019 Lexus GX 460 Premium,"80,562 mi.","$27,999",Good
2019 Lexus GX 460 Base,"54,019 mi.","$35,284",Good
2019 Lexus GX 460 Base,"92,797 mi.","$29,874",Good
2019 Lexus GX 460 Base,"59,887 mi.","$34,088",Good
2019 Lexus GX 460 Luxury,"55,076 mi.","$38,695",Good
2019 Lexus GX 460 Base,"34,782 mi.","$37,153",Good
2019 Lexus GX 460 Base,"45,058 mi.","$34,800",Good
2019 Lexus GX 460 Luxury,"91,698 mi.","$31,547",Good
2019 Lexus GX 460 GX 460 4WD w/Roof,"131,835 mi.","$30,000",Fair
2019 Lexus GX 460 Base,"57,814 mi.","$36,402",Good
2019 Lexus GX 460 GX 460 Premium 4WD,"34,527 mi.","$44,980",Fair
2019 Lexus GX 460 Premium,"61,898 mi.","$33,892",Good
2019 Lexus GX 460 Base,"62,105 mi.","$35,995",Good
2019 Lexus GX 460 Base,"59,643 mi.","$36,998",Good
2019 Lexus GX 460 Base,"40,582 mi.","$40,993",Fair
2019 Lexus GX 460 Luxury,"69,000 mi.","$38,000",Good
2019 Lexus GX 460 Base,"50,734 mi.","$35,390",Good
2019 Lexus GX 460 Base,"47,011 mi.","$38,510",Good
2019 Lexus GX 460 Base,"37,974 mi.","$37,900",Good
2019 Lexus GX 460 Premium,"75,155 mi.","$31,188",Good
2019 Lexus GX 460 Premium,"112,738 mi.","$28,980",Good
2019 Lexus GX 460 Luxury,"52,090 mi.","$38,745",Good
2019 Lexus GX 460 Base,"44,222 mi.","$35,998",Good
2019 Lexus GX 460 Base,"73,206 mi.","$31,991",Good
2019 Lexus GX 460 Base,"64,052 mi.","$36,897",Fair
2019 Lexus GX 460 Luxury,"40,193 mi.","$44,998",Fair
2019 Lexus GX 460 Luxury,"55,277 mi.","$41,771",Good
2019 Lexus GX 460 Base,"53,956 mi.","$36,998",None
2019 Lexus GX 460 Base,"33,093 mi.","$37,998",None
2019 Lexus GX 460 Base,"51,619 mi.","$37,985",Good
2019 Lexus GX 460 Base,"49,424 mi.","$36,988",Good
2019 Lexus GX 460 Base,"89,330 mi.","$35,988",Good
2019 Lexus GX 460 Base,"27,427 mi.","$40,988",Good
2019 Lexus GX 460 Base,"81,135 mi.","$32,999",Good
2019 Lexus GX 460 Premium,"89,365 mi.","$33,944",Good
2019 Lexus GX 460 Luxury,"84,899 mi.","$37,899",Good
2019 Lexus GX 460 Base,"62,155 mi.","$34,880",Good
2019 Lexus GX 460 Premium,"60,130 mi.","$35,368",Good
2019 Lexus GX 460 GX 460 4WD,"23,031 mi.","$39,595",Fair
2019 Lexus GX 460 Luxury,"51,618 mi.","$39,995",Good
2019 Lexus GX 460 Base,"37,982 mi.","$35,000",Good
2019 Lexus GX 460 Luxury,"31,191 mi.","$50,988",Fair
2019 Lexus GX 460 Luxury,"78,783 mi.","$36,999",Good
2019 Lexus GX 460 Base,"62,253 mi.","$32,990",Good
2019 Lexus GX 460 Premium,"62,827 mi.","$36,900",Good
2019 Lexus GX 460 Premium,"54,638 mi.","$32,500",Good
2019 Lexus GX 460 Base,"28,932 mi.","$37,278",Good
2019 Lexus GX 460 Base,"82,279 mi.","$36,289",Good
2019 Lexus GX 460 Base,"66,401 mi.","$32,990",Good
2019 Lexus GX 460 Base,"53,661 mi.","$33,297",Good
2019 Lexus GX 460 Base,"57,595 mi.","$38,250",Fair
2019 Lexus GX 460 Base,"36,671 mi.","$37,891",Great
2019 Lexus GX 460 Premium,"42,532 mi.","$37,990",Good
2019 Lexus GX 460 Luxury,"69,339 mi.","$35,998",Good
2019 Lexus GX 460 Base,"64,252 mi.","$34,479",Good
2019 Lexus GX 460 Base,"64,369 mi.","$35,488",Good
2019 Lexus GX 460 Base,"24,088 mi.","$41,995",Good
2019 Lexus GX 460 Base,"64,476 mi.","$34,482",Good
2019 Lexus GX 460 460,"54,396 mi.","$34,999",Great
2019 Lexus GX 460 Luxury,"15,339 mi.","$39,900",Good
2019 Lexus GX 460 Premium,"74,588 mi.","$41,330",Fair
2019 Lexus GX 460 Base,"97,108 mi.","$31,499",Good
2019 Lexus GX 460 Premium,"50,370 mi.","$35,500",Good
2019 Lexus GX 460 Premium,"85,379 mi.","$29,880",Good
2019 Lexus GX 460 Base,"67,756 mi.","$30,915",Good
2019 Lexus GX 460 Base,"73,411 mi.","$33,999",Good
2019 Lexus GX 460 Luxury,"82,300 mi.","$34,888",Fair
2019 Lexus GX 460 Base,"48,673 mi.","$33,795",Good
2019 Lexus GX 460 GX 460,"94,776 mi.","$34,500",Fair
2019 Lexus GX 460 Premium,"18,606 mi.","$42,998",Good
2019 Lexus GX 460 Base,"52,866 mi.","$34,795",Good
2019 Lexus GX 460 Luxury,"55,468 mi.","$39,640",Good
2019 Lexus GX 460 Base,"30,945 mi.","$40,998",Good
2019 Lexus GX 460 Base,"36,976 mi.","$38,944",Good
2019 Lexus GX 460 Luxury,"72,833 mi.","$37,826",Good
2019 Lexus GX 460 Base,"34,778 mi.","$39,000",Good
2019 Lexus GX 460 Base,"46,277 mi.","$41,499",Good
2019 Lexus GX 460 Base,"82,432 mi.","$31,705",Good
2019 Lexus GX 460 Base,"78,975 mi.","$31,495",Good
2019 Lexus GX 460 Base,"44,418 mi.","$34,999",Good
2019 Lexus GX 460 Base,"88,630 mi.","$32,764",Good
2019 Lexus GX 460 Base,"79,675 mi.","$32,149",Good
2019 Lexus GX 460 Premium,"67,896 mi.","$35,296",Fair
2019 Lexus GX 460 Base,"33,431 mi.","$37,395",Good
2019 Lexus GX 460 Base,"71,592 mi.","$35,990",Good
2019 Lexus GX 460 Luxury,"70,042 mi.","$34,515",Great
2019 Lexus GX 460 Base,"53,195 mi.","$37,491",Good
2019 Lexus GX 460 Base,"104,516 mi.","$27,990",Good
2019 Lexus GX 460 Base,"125,384 mi.","$32,900",Fair
2019 Lexus GX 460 Base AWD 4dr SUV,"38,130 mi.","$41,995",Fair
2019 Lexus GX 460 Base,"42,442 mi.","$37,995",Fair
2019 Lexus GX 460 Base,"30,230 mi.","$37,998",Good
2019 Lexus GX 460 Base,"51,562 mi.","$36,497",Good
2019 Lexus GX 460 Premium,"51,726 mi.","$38,995",Good
2019 Lexus GX 460 Base,"78,623 mi.","$36,131",Good
2019 Lexus GX 460 Base,"44,892 mi.","$39,990",Good
2019 Lexus GX 460 Premium,"55,305 mi.","$31,999",Good
2019 Lexus GX 460 Luxury,"34,346 mi.","$39,299",Fair
2019 Lexus GX 460 Base,"59,675 mi.","$37,605",Good
2019 Lexus GX 460 Base,"80,302 mi.","$32,998",Good
2019 Lexus GX 460 Base,"30,118 mi.","$37,998",Good
2019 Lexus GX 460 Base,"69,258 mi.","$32,199",Good
2019 Lexus GX 460 Base,"46,322 mi.","$33,999",Great
2019 Lexus GX 460 Base,"59,310 mi.","$35,635",Good
2019 Lexus GX 460 Base,"48,847 mi.","$38,000",Fair
2019 Lexus GX 460 Base,"22,916 mi.","$40,995",Good
2019 Lexus GX 460 Premium,"55,029 mi.","$34,995",Good
2019 Lexus GX 460 Luxury,"75,238 mi.","$44,491",Fair
2019 Lexus GX 460 Base,"44,195 mi.","$37,499",Good
2019 Lexus GX 460 Base,"41,401 mi.","$37,999",Good
2019 Lexus GX 460 Base,"48,044 mi.","$37,898",Good
2019 Lexus GX 460 Base,"59,550 mi.","$32,820",Great
2019 Lexus GX 460 Base,"80,405 mi.","$33,000",Good
2019 Lexus GX 460 Base,"53,155 mi.","$32,198",Good
2019 Lexus GX 460 Base,"93,765 mi.","$33,794",Good
2019 Lexus GX 460 Base,"87,103 mi.","$32,490",Good
2019 Lexus GX 460 Luxury,"50,030 mi.","$36,495",Good
2019 Lexus GX 460,"26,267 mi.","$39,900",Great
2019 Lexus GX 460 Luxury,"79,030 mi.","$37,500",None
2020 Lexus GX 460 Base,"44,039 mi.","$43,491",Good
2020 Lexus GX 460 Premium,"114,348 mi.","$36,928",Fair
2020 Lexus GX 460 Premium,"38,261 mi.","$42,980",Great
2020 Lexus GX 460 Premium,"41,251 mi.","$39,441",Good
2020 Lexus GX 460 Premium,"27,493 mi.","$45,489",Good
2020 Lexus GX 460 Base,"34,057 mi.","$42,810",Good
2020 Lexus GX 460 Base,"39,317 mi.","$43,594",Good
2020 Lexus GX 460 Base,"107,057 mi.","$34,900",Good
2020 Lexus GX 460 Luxury,"26,766 mi.","$43,000",Good
2020 Lexus GX 460 Base,"42,772 mi.","$42,686",Good
2020 Lexus GX 460 Base,"66,932 mi.","$36,980",Good
2020 Lexus GX 460 Premium,"82,748 mi.","$35,990",Good
2020 Lexus GX 460 Premium,"71,935 mi.","$39,599",Fair
2020 Lexus GX 460 Base,"44,401 mi.","$43,557",Fair
2020 Lexus GX 460 Base,"56,867 mi.","$38,364",Fair
2020 Lexus GX 460 Base,"36,976 mi.","$40,000",Good
2020 Lexus GX 460 Base,"59,001 mi.","$42,177",Good
2020 Lexus GX 460 Base,"90,689 mi.","$36,974",None
2020 Lexus GX 460 Base,"17,823 mi.","$42,653",Great
2020 Lexus GX 460 Luxury,"59,011 mi.","$35,993",Good
2020 Lexus GX 460 Premium,"44,330 mi.","$39,995",None
2020 Lexus GX 460 Base,"48,102 mi.","$42,695",Good
2020 Lexus GX 460 Base,"15,089 mi.","$45,000",Great
2020 Lexus GX 460 Luxury,"86,490 mi.","$40,995",None
2020 Lexus GX 460 Base,"39,202 mi.","$43,810",None
2020 Lexus GX 460 Base,"59,442 mi.","$39,498",Fair
2020 Lexus GX 460 Base,"44,764 mi.","$40,700",Good
2020 Lexus GX 460 Base,"28,339 mi.","$44,998",Good
2020 Lexus GX 460 Premium,"58,467 mi.","$39,800",Good
2020 Lexus GX 460 Luxury,"60,950 mi.","$41,466",Great
2020 Lexus GX 460 Premium,"43,269 mi.","$39,988",None
2020 Lexus GX 460 Luxury,"60,004 mi.","$40,796",Good
2020 Lexus GX 460 Base,"41,201 mi.","$40,201",Good
2020 Lexus GX 460 Base,"28,739 mi.","$44,000",Good
2020 Lexus GX 460 Base,"55,299 mi.","$38,998",Good
2020 Lexus GX 460 Luxury,"67,697 mi.","$42,000",Good
2020 Lexus GX 460 Base,"33,202 mi.","$40,800",Good
2020 Lexus GX 460 Luxury,"38,554 mi.","$43,880",Great
2020 Lexus GX 460 Base,"39,110 mi.","$40,995",Good
2020 Lexus GX 460 Base,"101,418 mi.","$36,800",Good
2020 Lexus GX 460 Base,"62,616 mi.","$42,000",Good
2020 Lexus GX 460 Base,"28,201 mi.","$45,695",Good
2020 Lexus GX 460 Luxury,"79,918 mi.","$37,661",Good
2020 Lexus GX 460 Base,"62,361 mi.","$42,998",Fair
2020 Lexus GX 460 Base,"12,957 mi.","$46,000",Good
2020 Lexus GX 460 Base,"52,781 mi.","$39,998",Good
2020 Lexus GX 460 Base,"64,451 mi.","$40,591",Good
2020 Lexus GX 460 Base,"40,331 mi.","$45,665",None
2020 Lexus GX 460 Premium,"57,197 mi.","$40,600",Fair
2020 Lexus GX 460 Base,"63,129 mi.","$41,977",Fair
2020 Lexus GX 460 Base,"39,753 mi.","$41,950",Good
2020 Lexus GX 460 GX 460 Premium,"83,958 mi.","$36,389",Fair
2020 Lexus GX 460 Premium,"31,607 mi.","$41,490",Good
2020 Lexus GX 460 Base,"59,753 mi.","$40,995",Good
2020 Lexus GX 460 Base,"27,578 mi.","$44,987",Fair
2020 Lexus GX 460 Base,"27,887 mi.","$45,900",Good
2020 Lexus GX 460 Premium,"60,674 mi.","$39,088",Fair
2020 Lexus GX 460 Base,"38,870 mi.","$44,888",Good
2020 Lexus GX 460 Base,"28,358 mi.","$40,001",Good
2020 Lexus GX 460 Base,"41,002 mi.","$42,998",Fair
2020 Lexus GX 460 Luxury,"37,521 mi.","$44,733",None
2020 Lexus GX 460 Luxury,"45,584 mi.","$45,989",Good
2020 Lexus GX 460 Base,"53,050 mi.","$39,987",Good
2020 Lexus GX 460 Base,"61,228 mi.","$39,998",Good
2020 Lexus GX 460 Base,"64,355 mi.","$39,385",Fair
2020 Lexus GX 460 Base,"23,486 mi.","$39,132",Good
2020 Lexus GX 460 Base,"28,948 mi.","$39,999",Good
2020 Lexus GX 460 Premium,"71,620 mi.","$37,495",Good
2020 Lexus GX 460 Base,"35,866 mi.","$43,998",Good
2020 Lexus GX 460 460,"42,001 mi.","$41,990",Good
2020 Lexus GX 460 Base,"68,774 mi.","$37,492",Good
2020 Lexus GX 460 Base,"88,772 mi.","$37,496",Good
2020 Lexus GX 460 Base,"33,520 mi.","$40,995",Good
2020 Lexus GX 460 Base,"21,680 mi.","$45,556",Good
2020 Lexus GX 460 Base,"23,606 mi.","$38,242",Great
2020 Lexus GX 460 Base,"77,513 mi.","$39,212",Good
2020 Lexus GX 460 Luxury,"69,775 mi.","$40,417",Good
2020 Lexus GX 460 Luxury,"45,022 mi.","$41,998",Good
2020 Lexus GX 460 Premium,"51,397 mi.","$36,000",Good
2020 Lexus GX 460 Base,"31,979 mi.","$41,834",Good
2020 Lexus GX 460 Base,"43,031 mi.","$41,990",Fair
2020 Lexus GX 460 Premium,"41,000 mi.","$37,997",Good
2020 Lexus GX 460,"60,906 mi.","$38,521",Good
2020 Lexus GX 460 Base,"24,172 mi.","$39,999",Good
2020 Lexus GX 460 Base,"36,284 mi.","$42,998",Good
2020 Lexus GX 460 Base,"47,179 mi.","$40,516",Good
2020 Lexus GX 460 Base,"27,518 mi.","$44,989",Good
2020 Lexus GX 460 Premium,"34,034 mi.","$41,331",Good
2020 Lexus GX 460 Premium,"41,813 mi.","$40,977",Good
2020 Lexus GX 460 Base,"59,978 mi.","$39,395",Good
2020 Lexus GX 460 Premium,"27,512 mi.","$39,518",Good
2020 Lexus GX 460 Luxury,"60,825 mi.","$42,269",Good
2020 Lexus GX 460 Luxury,"33,342 mi.","$43,750",Good
2020 Lexus GX 460 Premium,"48,598 mi.","$37,975",Good
2020 Lexus GX 460 Base,"42,830 mi.","$43,999",Good
2020 Lexus GX 460 Premium,"44,612 mi.","$44,442",Good
2020 Lexus GX 460 Base,"36,005 mi.","$38,880",Good
2020 Lexus GX 460 Premium,"48,181 mi.","$41,599",Good
2020 Lexus GX 460 Premium,"45,764 mi.","$37,327",Good
2020 Lexus GX 460 Base,"30,562 mi.","$45,998",Good
2020 Lexus GX 460 Luxury,"46,549 mi.","$44,950",Good
2020 Lexus GX 460 Base,"56,289 mi.","$41,998",None
2020 Lexus GX 460 Base,"34,088 mi.","$40,998",None
2020 Lexus GX 460 Base,"22,300 mi.","$41,773",Good
2020 Lexus GX 460 Base,"30,994 mi.","$43,947",Fair
2020 Lexus GX 460 Base,"41,327 mi.","$40,000",Good
2020 Lexus GX 460 Base,"27,270 mi.","$44,170",Good
2020 Lexus GX 460 Base,"29,913 mi.","$44,998",Good
2020 Lexus GX 460 Luxury,"39,514 mi.","$43,756",Good
2020 Lexus GX 460 Base,"36,917 mi.","$37,991",Good
2020 Lexus GX 460 Premium,"27,376 mi.","$38,947",Good
2020 Lexus GX 460 Premium,"45,591 mi.","$44,998",Good
2020 Lexus GX 460 Premium,"68,021 mi.","$38,900",Fair
2020 Lexus GX 460 Luxury,"34,637 mi.","$44,996",Good
2020 Lexus GX 460 Base,"33,317 mi.","$46,963",Good
2020 Lexus GX 460 Premium,"37,219 mi.","$69,999",None
2020 Lexus GX 460 Base,"44,498 mi.","$40,880",Good
2020 Lexus GX 460 Premium,"23,972 mi.","$45,960",Fair
2020 Lexus GX 460 Base,"32,178 mi.","$46,995",Fair
2020 Lexus GX 460 Premium,"38,764 mi.","$44,724",Good
2020 Lexus GX 460 Premium,"32,882 mi.","$40,749",Good
2020 Lexus GX 460 Premium,"36,141 mi.","$44,885",Good
2020 Lexus GX 460 Base,"40,651 mi.","$40,995",Good
2020 Lexus GX 460 Base,"33,620 mi.","$42,998",Good
2020 Lexus GX 460 Premium,"60,447 mi.","$38,632",Fair
2020 Lexus GX 460 Luxury,"57,767 mi.","$44,909",Good
2020 Lexus GX 460 Base,"19,101 mi.","$44,998",Good
2020 Lexus GX 460 Premium,"53,695 mi.","$38,900",Good
2020 Lexus GX 460 Base,"31,790 mi.","$42,998",Good
2020 Lexus GX 460 Luxury,"42,610 mi.","$42,484",Good
2020 Lexus GX 460 GX 460 Premium,"36,507 mi.","$33,795",None
2020 Lexus GX 460 Base,"38,993 mi.","$44,887",Good
2020 Lexus GX 460 Base,"42,019 mi.","$40,998",None
2021 Lexus GX 460 Base,"46,903 mi.","$42,800",Good
2021 Lexus GX 460 Premium,"65,192 mi.","$43,758",Good
2021 Lexus GX 460 Base,"37,537 mi.","$44,998",Great
2021 Lexus GX 460 Premium,"59,518 mi.","$43,989",Good
2021 Lexus GX 460 Luxury,"61,723 mi.","$46,570",Good
2021 Lexus GX 460 Premium,"24,429 mi.","$46,324",Great
2021 Lexus GX 460 Base,"39,521 mi.","$44,794",Good
2021 Lexus GX 460 Base,"37,225 mi.","$49,990",Good
2021 Lexus GX 460 Base,"32,724 mi.","$44,998",Good
2021 Lexus GX 460 Base,"45,584 mi.","$44,995",Good
2021 Lexus GX 460 Base,"43,071 mi.","$45,344",Good
2021 Lexus GX 460 Base,"19,849 mi.","$49,988",Good
2021 Lexus GX 460 Base,"9,395 mi.","$47,550",Great
2021 Lexus GX 460 Base,"44,620 mi.","$39,990",Great
2021 Lexus GX 460 Base,"24,500 mi.","$49,698",Good
2021 Lexus GX 460 Premium,"31,434 mi.","$40,999",Good
2021 Lexus GX 460 Luxury,"24,382 mi.","$49,999",Good
2021 Lexus GX 460 Premium,"31,950 mi.","$50,000",Good
2021 Lexus GX 460 Base,"36,650 mi.","$43,995",Great
2021 Lexus GX 460 Base,"41,435 mi.","$41,680",Good
2021 Lexus GX 460 Base,"54,237 mi.","$41,198",Good
2021 Lexus GX 460 Premium,"47,722 mi.","$44,579",Good
2021 Lexus GX 460 Base,"29,990 mi.","$47,990",Good
2021 Lexus GX 460 Base,"45,235 mi.","$45,204",Good
2021 Lexus GX 460 Base,"26,492 mi.","$49,688",Fair
2021 Lexus GX 460 Base,"35,957 mi.","$44,404",Good
2021 Lexus GX 460 Premium,"59,096 mi.","$41,799",Good
2021 Lexus GX 460 Base,"30,042 mi.","$43,998",Great
2021 Lexus GX 460 Base,"21,552 mi.","$48,991",Good
2021 Lexus GX 460 Base,"33,267 mi.","$42,800",Good
2021 Lexus GX 460 Premium,"43,580 mi.","$40,000",Good
2021 Lexus GX 460 Base,"27,190 mi.","$43,137",Great
2021 Lexus GX 460 Base,"49,021 mi.","$41,177",Good
2021 Lexus GX 460 Base,"65,231 mi.","$41,980",Good
2021 Lexus GX 460 Base,"29,892 mi.","$52,770",Fair
2021 Lexus GX 460 Base,"24,044 mi.","$48,990",Good
2021 Lexus GX 460 Luxury,"60,612 mi.","$44,999",Good
2021 Lexus GX 460 Base,"42,427 mi.","$40,998",Great
2021 Lexus GX 460 Base,"46,675 mi.","$43,595",Great
2021 Lexus GX 460 Base,"47,240 mi.","$43,224",Good
2021 Lexus GX 460 Premium,"43,967 mi.","$41,998",Great
2021 Lexus GX 460 Luxury,"16,528 mi.","$48,963",Fair
2021 Lexus GX 460 Base,"69,250 mi.","$39,997",Good
2021 Lexus GX 460 Base,"29,838 mi.","$46,692",Good
2021 Lexus GX 460 Premium,"51,920 mi.","$40,991",Great
2021 Lexus GX 460 Premium,"60,370 mi.","$41,023",Good
2021 Lexus GX 460 Premium,"29,970 mi.","$42,990",None
2021 Lexus GX 460 Premium,"40,477 mi.","$42,716",Good
2021 Lexus GX 460 Base,"27,565 mi.","$43,457",Fair
2021 Lexus GX 460 Base,"46,689 mi.","$46,996",Good
2021 Lexus GX 460 Luxury,"54,628 mi.","$47,799",Fair
2021 Lexus GX 460 Base,"29,330 mi.","$45,125",Good
2021 Lexus GX 460 Base,"49,121 mi.","$41,492",None
2021 Lexus GX 460 Premium,"25,970 mi.","$42,777",Great
2021 Lexus GX 460 Base,"26,275 mi.","$48,698",Good
2021 Lexus GX 460 Base,"51,333 mi.","$42,490",Good
2021 Lexus GX 460 Base,"42,908 mi.","$52,994",Fair
2021 Lexus GX 460 Base,"34,490 mi.","$46,988",Good
2021 Lexus GX 460,"47,644 mi.","$47,000",Good
2021 Lexus GX 460 GX 460 Premium,"37,912 mi.","$47,000",Good
2021 Lexus GX 460 Base,"16,121 mi.","$50,998",Good
2021 Lexus GX 460 Base,"35,557 mi.","$44,944",Good
